-0.1271030157804489, 1.784340262413025, -0.3913734257221222
-0.13225872814655304, 1.78408944606781, -0.39223209023475647
-0.13722015917301178, 1.7838568687438965, -0.39306965470314026
-0.1474318653345108, 1.783430576324463, -0.3946526050567627
-0.15238220989704132, 1.7833172082901, -0.39549607038497925
-0.15757380425930023, 1.7833051681518555, -0.3962693214416504
-0.16272984445095062, 1.7834150791168213, -0.39700907468795776
-0.16789646446704865, 1.7835763692855835, -0.3979380130767822
-0.17302648723125458, 1.7834289073944092, -0.39861008524894714
-0.17823436856269836, 1.7831765413284302, -0.399323433637619
-0.18330557644367218, 1.7829254865646362, -0.40005621314048767
-0.18830356001853943, 1.7827576398849487, -0.40092262625694275
-0.19333428144454956, 1.7825883626937866, -0.40174123644828796
-0.19829516112804413, 1.782556414604187, -0.4027019143104553
-0.2031935155391693, 1.7824361324310303, -0.4035903215408325
-0.2080087512731552, 1.7821792364120483, -0.4044675827026367
-0.21278417110443115, 1.7820230722427368, -0.405436247587204
-0.2173115462064743, 1.7820106744766235, -0.4063817262649536
-0.2216794639825821, 1.782301664352417, -0.4074162542819977
-0.2260272204875946, 1.7826356887817383, -0.4083724021911621
-0.23022042214870453, 1.7829357385635376, -0.40928763151168823
-0.23415657877922058, 1.783238172531128, -0.41024070978164673
-0.23804770410060883, 1.7835533618927002, -0.4111534357070923
-0.24188722670078278, 1.7838819026947021, -0.41220593452453613
-0.24544677138328552, 1.7842642068862915, -0.4130480885505676
-0.2487722933292389, 1.7846689224243164, -0.41387566924095154
-0.2520327866077423, 1.7849998474121094, -0.4148308038711548
-0.2549560070037842, 1.7853784561157227, -0.4156193137168884
-0.2581624388694763, 1.7854738235473633, -0.4165092706680298
-0.2607268989086151, 1.7857457399368286, -0.4172990918159485
-0.26312655210494995, 1.7859371900558472, -0.41805267333984375
-0.2659418284893036, 1.7859185934066772, -0.41884303092956543
-0.26798930764198303, 1.7859760522842407, -0.4196092486381531
-0.2702294588088989, 1.785968542098999, -0.4203030467033386
-0.27191591262817383, 1.7860380411148071, -0.421025812625885
-0.2733057141304016, 1.7860167026519775, -0.42170897126197815
-0.2748386263847351, 1.7859102487564087, -0.422442764043808
-0.27589744329452515, 1.7858896255493164, -0.423107385635376
-0.2769812345504761, 1.7857693433761597, -0.42384064197540283
-0.277677983045578, 1.7857306003570557, -0.4244914650917053
-0.27815672755241394, 1.7856365442276, -0.4251224100589752
-0.27848657965660095, 1.7855969667434692, -0.42571592330932617
-0.27867281436920166, 1.7855654954910278, -0.42638692259788513
-0.27857980132102966, 1.7856661081314087, -0.42698782682418823
-0.2783297896385193, 1.7857868671417236, -0.4275839924812317
-0.27795130014419556, 1.7859210968017578, -0.42820462584495544
-0.2772134840488434, 1.786049485206604, -0.42871031165122986
-0.27659574151039124, 1.7862095832824707, -0.42926958203315735
-0.2755257189273834, 1.7862985134124756, -0.4297340214252472
-0.27428480982780457, 1.7863328456878662, -0.4301764965057373
-0.2730323374271393, 1.7864958047866821, -0.43054258823394775
-0.271395742893219, 1.7866339683532715, -0.43096232414245605
-0.26951900124549866, 1.7868438959121704, -0.4313506484031677
-0.2676814794540405, 1.786975622177124, -0.43167534470558167
-0.2654433846473694, 1.787044644355774, -0.4320119023323059
-0.2631628215312958, 1.7871118783950806, -0.43240898847579956
-0.26054176688194275, 1.7871638536453247, -0.43272268772125244
-0.25764015316963196, 1.7871723175048828, -0.4330049157142639
-0.2547997832298279, 1.7873207330703735, -0.43330222368240356
-0.2516021728515625, 1.7873351573944092, -0.4335715174674988
-0.24829524755477905, 1.7873461246490479, -0.4338259994983673
-0.24462473392486572, 1.7872765064239502, -0.434030681848526
-0.2407834678888321, 1.7872116565704346, -0.4342027008533478
