-0.029250147128670738, -1.3, -0.389250147128671, 0.005, 72, 1, 1.0
0.061939279381371205, -1.5, -0.49306072061862916, 0.005, 111, 1, 1.125
0.25483920443090946, -1.4, 0.5298392044309097, 0.005, -55, 1, 1.0
0.1972778355986352, -1.5, 0.5722778355986355, 0.005, -75, 1, 1.125
0.10941359471208748, -1.4, -0.29058640528791274, 0.005, 80, 1, 1.25
0.12720509641018735, -1.5, 0.33720509641018753, 0.005, -42, 1, 1.125
0.20186628744061652, -1.3, 0.5068662874406168, 0.005, -61, 1, 1.25
-0.06259854862226777, -1.3, -0.352598548622268, 0.005, 58, 1, 1.0
-0.1726560960632646, -1.5, -0.667656096063265, 0.005, 99, 1, 1.25
0.1614078225069131, -1.4, 0.5014078225069134, 0.005, -68, 1, 1.125
-0.6285310725847636, -1.4, -0.6285310725847636, 0.005, 0, 1, 1.25
