-0.3178299071356948, 6, -0.6528299071356951, 0.005, 67, 1, 1.0, -300, 0.01, -4.119861964298877
-0.2146252764287788, 6, 0.6053747235712218, 0.005, -164, 1, 1.25, 153, 0.01, -2.14875953103739
-0.17565727805386006, 1.5, 0.5993427219461405, 0.005, -155, 1, 1.25, -464, 0.01, -2.765423890322281
-0.14515316856977398, 1.5, 0.5698468314302265, 0.005, -143, 1, 1.125, -496, 0.01, -2.0628952586493856
-0.07204617169872016, 1.5, 0.6079538283012803, 0.005, -136, 1, 1.0, 83, 0.01, -1.6261119014157146
-0.2963037666078545, 3, -0.5413037666078547, 0.005, 49, 1, 1.0, 157, 0.01, -2.1657789730204797
-0.2017473358411762, 6, -0.46174733584117644, 0.005, 52, 1, 1.125, 0, 0.01, -2.1657789730204797
-0.03299385922559396, 3, 0.31700614077440625, 0.005, -70, 1, 1.125, -6, 0.01, -0.6386243132799849
