0.12143463195665238, 1.4, 0.2664346319566525, 0.005, -29, 1, 1.125
0.349730634358004, 1.3, 0.41473063435800406, 0.005, -13, 1, 1.25
-0.14680361817351978, 1.3, -0.32680361817351994, 0.005, 36, 1, 1.25
0.13950016284156286, 1.5, 0.6145001628415633, 0.005, -95, 1, 1.0
-0.054594256324219784, 1.4, -0.6095942563242203, 0.005, 111, 1, 1.25
0.11564989628458622, 1.3, 0.4206498962845865, 0.005, -61, 1, 1.25
-0.2266960859707423, 1.3, -0.5666960859707426, 0.005, 68, 1, 1.25
-0.14102938020482714, 1.3, -0.5560293802048275, 0.005, 83, 1, 1.0
-0.11849320390054952, 1.3, -0.5484932039005499, 0.005, 86, 1, 1.125
-0.04042299036834602, 1.4, 0.48957700963165435, 0.005, -106, 1, 1.125
0.5706101267155208, 1.5, 0.5706101267155208, 0.005, 0, 1, 1.0
