1, 1.3, 0.6248077816472506, 0.005, 0, 1.5
2, 1.3, -0.519768617169042, 0.005, 93, 0.5
3, 1.3, -0.5916315076038519, 0.005, 0, 2
4, 1.3, -0.33403651531950507, 0.005, 0, 0.6666666666666666
5, 1.3, -0.5379830461825266, 0.005, 126, 1
6, 1.5, -0.5065194316766266, 0.005, 116, 2
7, 1.4, 0.5740690449279826, 0.005, -104, 0.6666666666666666
8, 1.4, -0.5857803981212275, 0.005, 118, 0.8
9, 1.5, 0.6643229691493159, 0.005, 0, 0.8
