-0.17245848378391804, 1.5, -0.40245848378391824, 0.005, 46, 1, 1.0
0.008027226878639413, 1.5, -0.4119727731213609, 0.005, 84, 1, 1.0
0.4741180049549609, 1.5, 0.6391180049549611, 0.005, -33, 1, 1.125
0.3413461047788889, 1.3, -0.2886538952211115, 0.005, 126, 1, 1.125
0.0326304790141692, 1.5, 0.6226304790141697, 0.005, -118, 1, 1.125
0.3149153384321267, 1.5, 0.4399153384321268, 0.005, -25, 1, 1.25
0.26509317427022294, 1.4, -0.36990682572977746, 0.005, 127, 1, 1.125
0.3216737455550835, 1.4, -0.35332625444491694, 0.005, 135, 1, 1.25
0.13458534676473136, 1.4, -0.37041465323526895, 0.005, 101, 1, 1.25
0.5881549767124388, 1.3, 0.5881549767124388, 0.005, 0, 1, 1.0
0.4797025181214124, 1.3, -0.45029748187858826, 0.005, 186, 1, 1.125
0.8049107313611468, 1.3, -0.5350892686388542, 0.005, 268, 1, 1.125
0.3395721444759956, 1.3, 0.6345721444759959, 0.005, -59, 1, 1.0
0.21110173635108986, 1.4, 0.4711017363510901, 0.005, -52, 1, 1.25
0.006814750810824122, 1.4, 0.5218147508108245, 0.005, -103, 1, 1.25
0.8600294931592972, 1.4, 0.3650294931592968, 0.005, 99, 1, 1.25
0.7172375043702064, 1.4, -0.6977624956297946, 0.005, 283, 1, 1.0
