1, 1.4, -0.5586649603641294, 0.005, 0, 0.6666666666666666, True
2, 1.4, 0.5682248029890048, 0.005, 0, 1.5, True
3, 1.4, 0.6630500138803888, 0.005, 0, 2, True
4, 1.4, -0.44837712426211934, 0.005, 0, 1.25, True
5, 1.4, -0.43104822197553205, 0.005, 0, 0.8, True
6, 1.4, -0.4612249884490257, 0.005, 0, 1, True
7, 1.4, -0.36885306049083005, 0.005, 0, 0.5, True
8, 1.5, 0.5108895194716605, 0.005, 0, 0.6666666666666666, True
9, 1.5, -0.26424034676808655, 0.005, 0, 1.5, True
10, 1.5, -0.6687612513948681, 0.005, 0, 2, True
11, 1.5, -0.5006630926563811, 0.005, 0, 1.25, True
12, 1.5, 0.30876459465504946, 0.005, 0, 0.8, True
13, 1.5, 0.5903038397775275, 0.005, 0, 1, True
14, 1.5, 0.4284261306769009, 0.005, 0, 0.5, True
15, 1.3, -0.5712092545193881, 0.005, 0, 0.6666666666666666, True
16, 1.3, 0.370372197189945, 0.005, 0, 1.5, True
17, 1.3, 0.3498359713914735, 0.005, 0, 2, True
18, 1.3, -0.635760758795862, 0.005, 0, 1.25, True
19, 1.3, -0.49111135159998337, 0.005, 0, 0.8, True
20, 1.3, 0.32247363278522045, 0.005, 0, 1, True
21, 1.3, -0.4272706141596066, 0.005, 0, 0.5, True
